epoch,val_loss,val_acc,step,train_acc,train_loss,test_acc
75,0.0,1.0,151,,,
75,,,151,0.8444444537162781,0.3681776225566864,
76,0.0,1.0,153,,,
76,,,153,0.8444444537162781,0.3237583637237549,
77,0.0,1.0,155,,,
77,,,155,0.8222222328186035,0.31889790296554565,
78,0.0,1.0,157,,,
78,,,157,0.8111110925674438,0.32309460639953613,
79,0.0,1.0,159,,,
79,,,159,0.855555534362793,0.3150792717933655,
80,0.0,1.0,161,,,
80,,,161,0.8111110925674438,0.3498683571815491,
81,0.0,1.0,163,,,
81,,,163,0.8666666746139526,0.34358838200569153,
82,0.0,1.0,165,,,
82,,,165,0.8222222328186035,0.3552705645561218,
83,0.0,1.0,167,,,
83,,,167,0.8444444537162781,0.3620641827583313,
84,0.0,1.0,169,,,
84,,,169,0.800000011920929,0.3372657001018524,
85,0.0,1.0,171,,,
85,,,171,0.855555534362793,0.3701229393482208,
86,0.0,1.0,173,,,
86,,,173,0.8444444537162781,0.3157135546207428,
87,0.0,1.0,175,,,
87,,,175,0.8444444537162781,0.33250418305397034,
88,0.0,1.0,177,,,
88,,,177,0.8333333134651184,0.329727441072464,
89,0.0,1.0,179,,,
89,,,179,0.8333333134651184,0.36233919858932495,
90,0.0,1.0,181,,,
90,,,181,0.8444444537162781,0.34411975741386414,
91,0.0,1.0,183,,,
91,,,183,0.855555534362793,0.34233543276786804,
92,0.0,1.0,185,,,
92,,,185,0.8444444537162781,0.3174794912338257,
93,0.0,1.0,187,,,
93,,,187,0.855555534362793,0.3317553699016571,
94,0.0,1.0,189,,,
94,,,189,0.7888888716697693,0.40136006474494934,
95,0.0,1.0,191,,,
95,,,191,0.855555534362793,0.3541153371334076,
96,0.0,1.0,193,,,
96,,,193,0.8222222328186035,0.4171780049800873,
97,0.0,1.0,195,,,
97,,,195,0.800000011920929,0.3622376620769501,
98,0.0,1.0,197,,,
98,,,197,0.8444444537162781,0.3342713415622711,
99,0.0,1.0,199,,,
99,,,199,0.855555534362793,0.3177817165851593,
100,0.0,1.0,201,,,
100,,,201,0.8333333134651184,0.35065823793411255,
101,0.0,1.0,203,,,
101,,,203,0.8333333134651184,0.3402913510799408,
102,0.0,1.0,205,,,
102,,,205,0.8111110925674438,0.3323674201965332,
103,0.0,1.0,207,,,
103,,,207,0.8444444537162781,0.3330093026161194,
104,0.0,1.0,209,,,
104,,,209,0.8444444537162781,0.36338043212890625,
105,0.0,1.0,211,,,
105,,,211,0.8777777552604675,0.3262347877025604,
106,0.0,1.0,213,,,
106,,,213,0.800000011920929,0.33851078152656555,
107,0.0,1.0,215,,,
107,,,215,0.8444444537162781,0.33941715955734253,
108,0.0,1.0,217,,,
108,,,217,0.8444444537162781,0.3497667908668518,
109,0.0,1.0,219,,,
109,,,219,0.8333333134651184,0.343683660030365,
110,0.0,1.0,221,,,
110,,,221,0.8777777552604675,0.3197234570980072,
111,0.0,1.0,223,,,
111,,,223,0.855555534362793,0.3474125266075134,
112,0.0,1.0,225,,,
112,,,225,0.8666666746139526,0.30282917618751526,
113,0.0,1.0,227,,,
113,,,227,0.8333333134651184,0.32617810368537903,
114,0.0,1.0,229,,,
114,,,229,0.8888888955116272,0.29278236627578735,
115,0.0,1.0,231,,,
115,,,231,0.8333333134651184,0.34256675839424133,
116,0.0,1.0,233,,,
116,,,233,0.8444444537162781,0.37250247597694397,
117,0.0,1.0,235,,,
117,,,235,0.8222222328186035,0.3558545410633087,
118,0.0,1.0,237,,,
118,,,237,0.8333333134651184,0.3423117399215698,
119,0.0,1.0,239,,,
119,,,239,0.8444444537162781,0.3911943733692169,
120,0.0,1.0,241,,,
120,,,241,0.855555534362793,0.3298797905445099,
121,0.0,1.0,243,,,
121,,,243,0.8111110925674438,0.37157097458839417,
122,0.0,1.0,245,,,
122,,,245,0.8333333134651184,0.34889012575149536,
123,0.0,1.0,247,,,
123,,,247,0.8333333134651184,0.33455175161361694,
124,0.0,1.0,249,,,
124,,,249,0.8111110925674438,0.358263224363327,
125,0.0,1.0,251,,,
125,,,251,0.8444444537162781,0.32967498898506165,
126,0.0,1.0,253,,,
126,,,253,0.8666666746139526,0.3427676856517792,
127,0.0,1.0,255,,,
127,,,255,0.855555534362793,0.3067190945148468,
128,0.0,1.0,257,,,
128,,,257,0.855555534362793,0.34032297134399414,
129,0.0,1.0,259,,,
129,,,259,0.8444444537162781,0.3473401367664337,
130,0.0,1.0,261,,,
130,,,261,0.8333333134651184,0.3438712954521179,
131,0.0,1.0,263,,,
131,,,263,0.8222222328186035,0.33781665563583374,
132,0.0,1.0,265,,,
132,,,265,0.8444444537162781,0.3400028645992279,
133,0.0,1.0,267,,,
133,,,267,0.855555534362793,0.32596996426582336,
134,0.0,1.0,269,,,
134,,,269,0.8444444537162781,0.32671093940734863,
135,0.0,1.0,271,,,
135,,,271,0.8333333134651184,0.37870627641677856,
136,0.0,1.0,273,,,
136,,,273,0.8444444537162781,0.3000471293926239,
137,0.0,1.0,275,,,
137,,,275,0.8333333134651184,0.38562875986099243,
138,0.0,1.0,277,,,
138,,,277,0.8666666746139526,0.3288523256778717,
139,0.0,1.0,279,,,
139,,,279,0.8444444537162781,0.35885459184646606,
140,0.0,1.0,281,,,
140,,,281,0.8444444537162781,0.327353835105896,
141,0.0,1.0,283,,,
141,,,283,0.8666666746139526,0.32273414731025696,
142,0.0,1.0,285,,,
142,,,285,0.8444444537162781,0.35319480299949646,
143,0.0,1.0,287,,,
143,,,287,0.8222222328186035,0.35106825828552246,
144,0.0,1.0,289,,,
144,,,289,0.8222222328186035,0.3255949020385742,
145,0.0,1.0,291,,,
145,,,291,0.8333333134651184,0.32122012972831726,
146,0.0,1.0,293,,,
146,,,293,0.8444444537162781,0.31093916296958923,
147,0.0,1.0,295,,,
147,,,295,0.855555534362793,0.3227120339870453,
148,0.0,1.0,297,,,
148,,,297,0.8333333134651184,0.3674863278865814,
149,0.0,1.0,299,,,
149,,,299,0.8666666746139526,0.2873859107494354,
150,0.0,1.0,301,,,
150,,,301,0.8777777552604675,0.3208930492401123,
151,0.0,1.0,303,,,
151,,,303,0.8666666746139526,0.30841323733329773,
152,0.0,1.0,305,,,
152,,,305,0.8444444537162781,0.3510567545890808,
153,0.0,1.0,307,,,
153,,,307,0.7777777910232544,0.37858879566192627,
154,0.0,1.0,309,,,
154,,,309,0.8444444537162781,0.3743272125720978,
155,0.0,1.0,311,,,
155,,,311,0.8444444537162781,0.37445417046546936,
156,0.0,1.0,313,,,
156,,,313,0.8222222328186035,0.36660245060920715,
157,0.0,1.0,315,,,
157,,,315,0.8111110925674438,0.3697024881839752,
158,0.0,1.0,317,,,
158,,,317,0.8333333134651184,0.35604339838027954,
159,0.0,1.0,319,,,
159,,,319,0.855555534362793,0.350625604391098,
160,0.0,1.0,321,,,
160,,,321,0.8666666746139526,0.3124314546585083,
161,0.0,1.0,323,,,
161,,,323,0.855555534362793,0.33723950386047363,
162,0.0,1.0,325,,,
162,,,325,0.8333333134651184,0.3767431080341339,
163,0.0,1.0,327,,,
163,,,327,0.8333333134651184,0.30937695503234863,
164,0.0,1.0,329,,,
164,,,329,0.855555534362793,0.3259320557117462,
165,0.0,1.0,331,,,
165,,,331,0.8222222328186035,0.3145919442176819,
166,0.0,1.0,333,,,
166,,,333,0.8444444537162781,0.3284550905227661,
167,0.0,1.0,335,,,
167,,,335,0.8444444537162781,0.33898255228996277,
168,0.0,1.0,337,,,
168,,,337,0.8333333134651184,0.3514285683631897,
169,0.0,1.0,339,,,
169,,,339,0.8222222328186035,0.32989922165870667,
170,0.0,1.0,341,,,
170,,,341,0.8888888955116272,0.29351359605789185,
171,0.0,1.0,343,,,
171,,,343,0.8666666746139526,0.31967398524284363,
172,0.0,1.0,345,,,
172,,,345,0.8777777552604675,0.31529781222343445,
173,0.0,1.0,347,,,
173,,,347,0.8222222328186035,0.33530861139297485,
174,0.0,1.0,349,,,
174,,,349,0.800000011920929,0.3444283902645111,
175,0.0,1.0,351,,,
175,,,351,0.8444444537162781,0.3124193847179413,
176,0.0,1.0,353,,,
176,,,353,0.855555534362793,0.30026519298553467,
177,0.0,1.0,355,,,
177,,,355,0.8777777552604675,0.29915907979011536,
178,0.0,1.0,357,,,
178,,,357,0.8111110925674438,0.34136655926704407,
179,0.0,1.0,359,,,
179,,,359,0.8777777552604675,0.31734755635261536,
180,0.0,1.0,361,,,
180,,,361,0.8666666746139526,0.3146324157714844,
181,0.0,1.0,363,,,
181,,,363,0.8777777552604675,0.28680306673049927,
182,0.0,1.0,365,,,
182,,,365,0.8444444537162781,0.2746320962905884,
183,0.0,1.0,367,,,
183,,,367,0.8444444537162781,0.3133446276187897,
184,0.0,1.0,369,,,
184,,,369,0.8333333134651184,0.37491777539253235,
185,0.0,1.0,371,,,
185,,,371,0.8888888955116272,0.30485156178474426,
186,0.0,1.0,373,,,
186,,,373,0.8777777552604675,0.3187146782875061,
187,0.0,1.0,375,,,
187,,,375,0.8222222328186035,0.3630557656288147,
188,0.0,1.0,377,,,
188,,,377,0.8444444537162781,0.3403705060482025,
189,0.0,1.0,379,,,
189,,,379,0.8888888955116272,0.2848077118396759,
190,0.0,1.0,381,,,
190,,,381,0.8444444537162781,0.3386329114437103,
191,0.0,1.0,383,,,
191,,,383,0.855555534362793,0.32707566022872925,
192,0.0,1.0,385,,,
192,,,385,0.8111110925674438,0.3666134178638458,
193,0.0,1.0,387,,,
193,,,387,0.855555534362793,0.3221597373485565,
194,0.0,1.0,389,,,
194,,,389,0.8444444537162781,0.3157332241535187,
195,0.0,1.0,391,,,
195,,,391,0.855555534362793,0.29983246326446533,
196,0.0,1.0,393,,,
196,,,393,0.855555534362793,0.31531983613967896,
197,0.0,1.0,395,,,
197,,,395,0.8444444537162781,0.32699301838874817,
198,0.0,1.0,397,,,
198,,,397,0.8111110925674438,0.3360835015773773,
199,0.0,1.0,399,,,
199,,,399,0.8444444537162781,0.28802546858787537,
200,,,400,,,0.7666666507720947
200,,,400,,,1.0
